episodio,fecha_emision,guion,arte,animacion,direccion,tv_rating,rank,n de paginas
1060,"['April 30, 2023']",['Shinzō Fujita'],"['Yurino Doi', 'Erwin Sadia']","['Masahiro Shimanuki', 'Midori Matsuda']",['Tasuku Shimaya'],3.6,6,8.0
1061,"['May 7, 2023']",['Jin Tanaka'],['Nagisa Nishida'],"['Shigefumi Shingaki', 'Yong-Ce Tu']",['Ryōta Nakamura'],3.5,6,3.0
1062,"['May 21, 2023']",['Tomohiro Nakayama'],['Dhavee Morato'],"['Keita Saitō', 'Midori Matsuda', 'Katsumi Ishizuka']",['Ryōsuke Tanaka'],3.7,4,15.0
1063,"['May 28, 2023']",['Shōji Yonemura'],"['Tongnian Chen', 'Jason dela Cruz']",['Toshio Deguchi'],['Masahiro Hosoda'],3.2,5,13.0
1064,"['June 4, 2023']",['Ryo Yamazaki'],['Momoko Fujikura'],['Kazuya Hisada'],['Katsumi Tokoro'],2.7,8,15.0
1065,"['June 11, 2023']",['Atsuhiro Tomioka'],"['Midori Tanaka', 'Elton Ongjoco']","['Shigefumi Shingaki', 'Kimitaka Itō']",['Hazuki Omoya'],3.2,7,15.0
1066,"['June 25, 2023']",['Akiko Inoue'],['Nagisa Nishida'],"['Masahiro Kitazaki', 'Henry Thurlow(Assistant)', 'Kimitaka Itō(Assistant)']",['Henry Thurlow[note 1]'],3.2,5,16.0
1067,"['July 2, 2023']",['Shinzō Fujita'],['Dhavee Morato'],['Kenji Yokoyama'],['Kenichi Takeshita'],3.5,3,13.0
1068,"['July 9, 2023']",['Jin Tanaka'],['Momoko Fujikura'],"['Masahiro Shimanuki', 'Toshio Deguchi']",['Shō Matsui'],2.9,7,1.0
1069,"['July 16, 2023']",['Tomohiro Nakayama'],['Tongnian Chen'],['Masayuki Takagi'],['Shō Inuzuka'],3.1,4,16.0
1070,"['July 30, 2023']",['Ryo Yamazaki'],"['Midori Tanaka', 'Jason dela Cruz']",['Shūichi Itō'],['Yusuke Suzuki'],3.5,5,15.0
1071,"['August 6, 2023']",['Atsuhiro Tomioka'],['Nagisa Nishida'],"['Midori Matsuda', 'Keita Saitō']",['Tatsuya Nagamine'],3.9,4,15.0
1072,"['August 13, 2023']",['Akiko Inoue'],['Dhavee Morato'],"['Nobuyuki Iwai', 'Keisuke Mori', 'Kimitaka Itō', 'Shigefumi Shingaki', 'Yong-Ce Tu(Assistant)', 'Ryō Ōnishi(Assistant)', 'Bahi JD(Assistant)', 'Akihiro Ota(Assistant)', 'Masayuki Sato(Assistant)']",['Tasuku Shimaya'],3.5,4,17.0
1073,"['August 20, 2023']",['Shinzō Fujita'],['Tongnian Chen'],['Mamoru Yokota'],['Katsumi Tokoro'],3.5,4,13.0
1074,"['September 3, 2023']",['Jin Tanaka'],"['Yurino Doi', 'Uli Samañiego']","['Kazuya Hisada', 'Hone Hone', 'Shū Sugita']",['Nanami Michibata'],3.5,5,16.0
1075,"['September 10, 2023']",['Tomohiro Nakayama'],['Momoko Fujikura'],"['Yong-Ce Tu', 'Masahiro Kitazaki']",['Yasunori Koyama'],3.5,5,15.0
1076,"['September 17, 2023']",['Shōji Yonemura'],['Nagisa Nishida'],"['Yong-Ce Tu', 'Ziwei He']",['Satoshi Itō'],3.1,5,15.0
1077,"['September 24, 2023']",['Ryo Yamazaki'],['Dhavee Morato'],"['Toshio Deguchi', 'Masahiro Shimanuki']",['Hazuki Omoya'],3.8,4,15.0
1078,"['October 1, 2023']",['Atsuhiro Tomioka'],['Tongnian Chen'],['Kenji Yokoyama'],['Toshinori Fukuzawa'],3.2,7,15.0
1079,"['October 15, 2023']",['Akiko Inoue'],['Dino Santos'],['Masayuki Takagi'],['Yusuke Suzuki'],3.3,5,15.0
1080,"['October 22, 2023']",['Shinzō Fujita'],['Midori Tanaka'],"['Shūichi Itō', 'Toshio Deguchi', 'Katsumi Ishizuka(Assistant)', 'Kenji Yokoyama(Assistant)']",['Ryōta Nakamura'],3.5,4,14.0
1081,"['October 29, 2023']",['Jin Tanaka'],['Momoko Fujikura'],['Shigefumi Shingaki'],['Shō Matsui'],3.6,6,18.0
1082,"['November 5, 2023']",['Tomohiro Nakayama'],['Dhavee Morato'],"['Keita Saitō', 'Kimitaka Itō']",['Shō Inuzuka'],3.5,5,16.0
1083,"['November 12, 2023']",['Shōji Yonemura'],['Tongnian Chen'],['Kazuya Hisada'],['Katsumi Tokoro'],3.3,8,15.0
1084,"['November 19, 2023']",['Shōji Yonemura'],['Dino Santos'],['Masahiro Kitazaki'],['Kenichi Takeshita'],3.5,7,0
1085,"['November 26, 2023']",['Ryo Yamazaki'],['Nagisa Nishida'],['Mamoru Yokota'],['Toshinori Fukuzawa'],3.4,7,15.0
1086,"['December 3, 2023']",['Atsuhiro Tomioka'],['Momoko Fujikura'],['Masahiro Shimanuki'],['Tasuku Shimaya'],3.2,9,13.0
1087,"['December 10, 2023']",['Akiko Inoue'],['Dhavee Morato'],"['Yong-Ce Tu', 'Toshio Deguchi']",['Hazuki Omoya'],3.2,7 (Tied with Crayon Shin,11.0
1088,"['December 17, 2023']",['Shinzō Fujita'],['Tongnian Chen'],['Kenji Yokoyama'],['Tatsuya Nagamine'],3.2,8,10.0
1089,"['January 7, 2024']",['Jin Tanaka'],"['Guo Wei Huang', 'Dino Santos']","['Ziwei He', 'Keisuke Mori', 'Shūichi Itō', 'Midori Matsuda']",['Nozomu Shishido'],3.3,8,8.0
1090,"['January 14, 2024']",['Tomohiro Nakayama'],['Momoko Fujikura'],['Masayuki Takagi'],['Yusuke Suzuki'],3.7,8,11.0
1091,"['January 21, 2024']",['Shōji Yonemura'],"['Midori Tanaka', 'Nagisa Nishida']","['Keita Saitō', 'Kimitaka Itō']",['Shō Matsui'],3.2,7 (Tied with Crayon Shin,13.0
1092,"['January 28, 2024']",['Ryo Yamazaki'],['Dhavee Morato'],['Shigefumi Shingaki'],['Katsumi Tokoro'],3.5,5,8.0
1093,"['February 11, 2024']",['Atsuhiro Tomioka'],['Tongnian Chen'],"['Kazuya Hisada', 'Katsumi Ishizuka']",['Shō Inuzuka'],2.9,7,18.0
1094,"['February 18, 2024']",['Akiko Inoue'],['Dino Santos'],['Masahiro Kitazaki'],['Yasuhiro Tanabe'],3.1,10,11.0
1095,"['February 25, 2024']",['Shinzō Fujita'],['Momoko Fujikura'],"['Toshio Deguchi', 'RA CRAFT', 'Grand Guerrilla']",['Eri Hyun'],3.0,8 (Tied with Let's Go! Anpanman) *,11.0
1096,"['March 3, 2024']",['Jin Tanaka'],"['Natsuki Takeda', 'Nagisa Nishida']",['Masahiro Shimanuki'],['Tasuku Shimaya'],3.2,7,7.0
1097,"['March 17, 2024']",['Tomohiro Nakayama'],['Dhavee Morato'],['Kenji Yokoyama'],['Hazuki Omoya'],3.1,6,12.0
1098,"['March 24, 2024']",['Shōji Yonemura'],['Tongnian Chen'],['Shūichi Itō'],['Toshinori Fukuzawa'],3.1,5,13.0
1099,"['March 31, 2024']",['Ryo Yamazaki'],['Dino Santos'],['Masayuki Takagi'],['Kenichi Takeshita'],2.9,5 (Tied with Doraemon) *,6.0
1100,"['April 7, 2024']",['Atsuhiro Tomioka'],['Midori Tanaka'],"['Keita Saitō', 'Kimitaka Itō', 'Hiroyasu Oda', 'Shin Kashiwaguma(Assistant)', 'Akihiro Ota(Assistant)', 'Kaito Tomioka(Assistant)']",['Nozomu Shishido'],3.0,7,12.0
1101,"['April 21, 2024']",['Akiko Inoue'],"['Nagisa Nishida', 'Natsuki Takeda']","['Yong-Ce Tu', 'Ziwei He', 'Masayuki Sato(Assistant)']",['Wataru Matsumi'],,,12.0
1102,"['April 28, 2024']",['Shinzō Fujita'],['Dhavee Morato'],['Shigefumi Shingaki'],['Yusuke Suzuki'],2.6,7,10.0
1103,"['May 5, 2024']",['Jin Tanaka'],['Jiao Mou'],['Kazuya Hisada'],['Katsumi Tokoro'],2.6,10,12.0
1104,"['May 12, 2024']",['Tomohiro Nakayama'],['Dino Santos'],['Masahiro Kitazaki'],['Shō Matsui'],2.7,8 (Tied with Crayon Shin,9.0
1105,"['May 19, 2024']",['Shōji Yonemura'],['Momoko Fujikura'],"['Toshio Deguchi', 'RA CRAFT', 'Grand Guerrilla', 'Naotoshi Shida(Assistant)']",['Hazuki Omoya'],2.9,7,11.0
1106,"['May 26, 2024']",['Ryo Yamazaki'],"['Natsuki Takeda', 'Nagisa Nishida']",['Eisaku Inoue'],['Eri Hyun'],2.8,6,10.0
1107,"['June 2, 2024']",['Akiko Inoue'],['Dhavee Morato'],['Kenji Yokoyama'],['Tasuku Shimaya'],2.7,6,11.0
1108,"['June 9, 2024']",['Shinzō Fujita'],['Jiao Mou'],"['Masahiro Shimanuki', 'Shin Kashiwaguma(Assistant)', 'Hiroto Saitō(Assistant)']",['Atsuki Yamai'],2.8,7 (Tied with Pretty Cure) *,7.0
1109,"['June 23, 2024']",['Jin Tanaka'],['Dino Santos'],"['Masayuki Takagi', 'Eisaku Inoue(Assistant)']",['Nanami Michibata'],3.5,5,5.0
1110,"['June 30, 2024']",['Tomohiro Nakayama'],['Tongnian Chen'],"['Shūichi Itō', 'Nobuyuki Iwai']",['Katsumi Tokoro'],2.7,8,13.0
1111,"['July 7, 2024']",['Shōji Yonemura'],['Dhavee Morato'],"['Keita Saitō', 'Kimitaka Itō', 'Keisuke Mori', 'Kenji Yokoyama(Assistant)', 'Neru Takuyama(Assistant)']",['Toshinori Fukuzawa'],2.9,4 (Tied with Crayon Shin,13.0
1112,"['July 14, 2024']",['Ryo Yamazaki'],"['Natsuki Takeda', 'Nagisa Nishida']","['Yong-Ce Tu', 'Ziwei He', 'Masayuki Sato(Assistant)', 'Akihiro Ota(Assistant)']",['Wataru Matsumi'],3.1,4,13.0
1113,"['July 28, 2024']",['Atsuhiro Tomioka'],['Jiao Mou'],"['Shigefumi Shingaki', 'Toshio Deguchi', 'Masahiro Kitazaki(Assistant)']",['Yusuke Suzuki'],2.7,5,9.0
1114,"['August 4, 2024']",['Akiko Inoue'],['Dino Santos'],"['Kazuya Hisada', 'Hone Hone']",['Hazuki Omoya'],2.7,6 (Tied with That Time I Got Reincarnated as a Slime) *,12.0
1115,"['August 11, 2024']",['Shinzō Fujita'],['Momoko Fujikura'],"['Masahiro Kitazaki', 'Hiroyasu Oda', 'Hone Hone', 'RA CRAFT', 'Grand Guerrilla', 'Ririka Fukatani', 'Chiharu Akakura', 'Evereux{Assistant}', 'Shin Kashiwaguma{Assistant}', 'Hiroto Saitō{Assistant}']",['Nozomu Shishido'],2.7,4,9.0
1116,"['August 18, 2024']",['Jin Tanaka'],"['Natsuki Takeda', 'Yuko Doi', 'Eiji Hamano']",['Eisaku Inoue'],['Eri Hyun'],2.9,5,13.0
1117,"['September 1, 2024']",['Tomohiro Nakayama'],['Dhavee Morato'],['Kenji Yokoyama'],['Tasuku Shimaya'],2.8,7,13.0
1118,"['September 8, 2024']",['Shōji Yonemura'],['Jiao Mou'],['Masayuki Takagi'],['Kenichi Takeshita'],2.5,9,14.0
1119,"['September 15, 2024']",['Atsuhiro Tomioka'],['Dino Santos'],"['Ziwei He', 'Masahiro Shimanuki']",['Yasuhiro Tanabe'],2.5,9,15.0
1120,"['September 22, 2024']",['Atsuhiro Tomioka'],"['Natsuki Takeda', 'Eiji Hamano', 'Yuko Doi']","['Shūichi Itō', 'Toshio Deguchi']",['Katsumi Tokoro'],2.8,6 (Tied with My Hero Academia and Doraemon) *,12.0
1121,"['October 6, 2024']",['Akiko Inoue'],['Dhavee Morato'],"['Masahiro Kitazaki', 'Yong-Ce Tu']",['Shō Matsui'],2.5,8,13.0
1122,"['October 13, 2024']",['Shinzō Fujita'],['Jiao Mou'],"['Kazuya Hisada', 'Keita Saitō', 'Katsumi Ishizuka', 'Hiroyasu Oda', 'Chiharu Akakura', 'Akihiro Ota(Assistant)', 'Ririka Fukatani(Assistant)', '']",['Yasunori Koyama'],2.5,10,16.0
1123,"['April 5, 2025']",['Shōji Yonemura'],"['Dhavee Morato', 'Guo Wei Huang']",['Kenji Yokoyama'],['Satoshi Itō'],3.9,5,15.0
1124,"['April 6, 2025']",['Jin Tanaka'],['Dino Santos'],['Eisaku Inoue'],['Aimi Yamauchi'],3.7,6,15.0
1125,"['April 13, 2025']",['Tomohiro Nakayama'],['Dhavee Morato'],"['Masayuki Takagi', 'Katsumi Ishizuka']",['Yasushi Tomoda'],3.1,7,16.0
1126,"['April 20, 2025']",['Atsuhiro Tomioka'],['Dino Santos'],"['Toshio Deguchi', 'Masahiro Kitazaki']",['Hazuki Omoya'],2.8,6,15.0
1127,"['April 27, 2025']",['Akiko Inoue'],['Dhavee Morato'],"['Yong-Ce Tu', 'Ziwei He', 'Akihiro Ota(Assistant)', 'Liu Zhiguang(Assistant)']",['Wataru Matsumi'],2.9,6,13.0
1128,"['May 4, 2025']",['Shinzō Fujita'],['Dino Santos'],['Shin Kashiwaguma'],['Nozomu Shishido'],3.2,6,16.0
1129,"['May 18, 2025']",,['Momoko Fujikura'],"['Keita Saitō', 'Kimitaka Itō', 'Fujī Rina', 'Ririka Fukatani', 'Katsumi Ishizuka', 'Neru Takuyama']",['Tasuku Shimaya'],2.9,5,13.0
1130,"['May 25, 2025']",['Jin Tanaka'],['Dhavee Morato'],"['Kazuya Hisada', 'Keisuke Mori(Training)']",['Eri Hyun'],2.7,7 (Tied with The Dinner Table Detective) *,15.0
1131,"['June 1, 2025']",['Tomohiro Nakayama'],['Dino Santos'],['Masahiro Kitazaki'],['Katsumi Tokoro'],2.9,7,11.0
1132,"['June 8, 2025']",['Ryo Yamazaki'],['Miho Kawakami'],"['Shigefumi Shingaki', 'Shūichi Itō']",['Shō Inuzuka'],,,13.0
1133,"['June 15, 2025']",['Atsuhiro Tomioka'],"['Dhavee Morato', 'Yuko Doi']",['Eisaku Inoue'],['Toshinori Fukuzawa'],2.7,8 (Tied with Crayon Shin,15.0
1134,"['June 29, 2025']",['Akiko Inoue'],['Momoko Fujikura'],"['Takagi Masayuki', 'Toshio Deguchi']",['Hazuki Omoya'],2.8,8,15.0
1135,"['July 6, 2025']",,"['Dino Santos', 'Midori Tanaka']",['Kenji Yokoyama'],"['Shō Matsui', 'Wataru Matsumi']",3.7,7,14.0
1136,"['July 13, 2025']",['Shōji Yonemura'],['Dhavee Morato'],"['Hiroto Saitō', 'Kimitaka Itō', 'Masayuki Sato', 'Keisuke Mori(Training)', '']",['Yasunori Koyama'],2.7,5,15.0
1137,"['July 27, 2025']",['Jin Tanaka'],['Dhavee Morato'],"['Yong-Ce Tu', 'Ziwei He', 'Keisuke Mori(Training)']",['Wataru Matsumi'],2.7,5,17.0
1138,"['August 3, 2025']",['Tomohiro Nakayama'],['Momoko Fujikura'],['Masahiro Kitazaki'],['Tomohiro Higashi'],2.6,5,9.0
1139,"['August 10, 2025']",['Ryo Yamazaki'],['Tomomi Iwase'],['Kazuya Hisada'],['Yusuke Suzuki'],2.6,7 (Tied with Doraemon) *,11.0
1140,"['August 17, 2025']",['Atsuhiro Tomioka'],"['Dino Santos', 'Erwin Sadia', 'Uli Samañiego', 'Yuko Doi']","['Nobuyuki Iwai', 'Keita Saitō']",['Yasuhiro Tanabe'],2.3,7 (Tied with Yaiba: Samurai Legend) *,15.0
1141,"['August 24, 2025']",['Akiko Inoue'],['Ryūta Hayashi'],"['Shigefumi Shingaki', 'Shūichi Itō', 'Liu Zhiguang']",['Eri Hyun'],2.7,4 (Tied with You and Idol Pretty Cure) *,15.0
1142,"['September 7, 2025']",['Shinzō Fujita'],['Dhavee Morato'],['Eisaku Inoue'],['Atsuki Yamai'],2.8,5,12.0
1143,"['September 14, 2025']",['Shōji Yonemura'],['Momoko Fujikura'],"['Toshio Deguchi', 'Yuki Yoshida']",['Hazuki Omoya'],2.3,8,13.0
1144,"['September 21, 2025']",['Jin Tanaka'],['Tomomi Iwase'],"['Shin Kashiwaguma', 'Katsumi Ishizuka', 'Yong-Ce Tu']",['Toshinori Fukuzawa'],2.6,5 (Tied with You and Idol Pretty Cure) *,15.0
1145,"['September 28, 2025']",['Tomohiro Nakayama'],"['Dino Santos', 'Erwin Sadia', 'Uli Samañiego', 'Yuko Doi']",['Masayuki Takagi'],['Kenichi Takeshita'],2.6,5,16.0
1146,"['October 19, 2025']",['Ryo Yamazaki'],['Dhavee Morato'],['Kenji Yokoyama'],['Shō Inuzuka'],2.8,"6 (Tied with ""Spy x Family"" and ""You and Idol Pretty Cure"") *",15.0
1147,"['October 26, 2025']",['Atsuhiro Tomioka'],['Momoko Fujikura'],['Masahiro Kitazaki'],['Katsumi Tokoro'],3.1,7,16.0
1148,"['November 2, 2025']",['Akiko Inoue'],"['Tomomi Iwase', 'Midori Tanaka']",['Kazuya Hisada'],['Yusuke Suzuki'],2.8,6,16.0
1149,"['November 9, 2025']",['Shinzō Fujita'],"['Dino Santos', 'Yuko Doi']","['Hiroto Saitō', 'Yuki Yoshida']",['Shō Matsui'],3.4,4,22.0
1150,"['November 16, 2025']",['Shōji Yonemura'],['Dhavee Morato'],"['Eisaku Inoue', 'Keita Saitō', 'Kimitaka Itō']",['Tomohiro Higashi'],2.8,5,16.0
1151,"['November 30, 2025']",['Jin Tanaka'],"['Momoko Fujikura', 'Emiko Naga']","['Masahiro Shimanuki', 'Liu Zhiguang']",['Eri Hyun'],2.8,7 (Tied with Crayon Shin,21.0
1152,"['December 7, 2025']",['Tomohiro Nakayama'],['Tomomi Iwase'],"['Yong-Ce Tu', 'Ziwei He']",['Nozomu Shishido'],2.8,8,26.0
1153,"['December 14, 2025']",['Ryo Yamazaki'],"['Dino Santos', 'Yuko Doi']","['Toshio Deguchi', 'Runze Wang']",['Hazuki Omoya'],2.8,8,17.0
1154,"['December 21, 2025']",['Atsuhiro Tomioka'],['Dhavee Morato'],"['Masahiro Kitazaki', 'Shigefumi Shingaki']",['Satoshi Itō'],2.4,9 (Tied with Oshiri Tantei) *,20.0
1155,"['December 28, 2025']",['Shōji Yonemura'],['Emiko Naga'],['Shūichi Itō'],"['Atsuki Yamai', 'Yasunori Koyama']",2.6,7,21.0
